tiger	0.0420839 -0.046227 0.0975495 0.153758 0.156793 -0.0795489 -0.128424 0.0218096 -0.119114 -0.106891 -0.144035 0.0647735 -0.0109524 -0.080547 0.0357672 -0.00600518 -0.0154541 0.0730642 0.189601 0.0752843 -0.293158 0.245404 -0.186248 -0.238262 -0.190642 -0.065447 -0.0754818 -0.0313473 -0.00601225 -0.0144043 -0.0166763 0.0344018 0.0265409 0.0351162 0.172383 -0.118676 -0.0633459 0.0534258 0.0416032 -0.0191747 0.0763039 -0.135899 0.119606 -0.0966475 -0.146213 -0.052332 0.0135779 -0.0465591 0.134781 0.0695233 0.00506461 -0.0387316 0.0129161 0.0958957 -0.0326569 0.17477 0.0438357 -0.10254 -0.0155797 0.0619649 -0.0704648 -0.0985194 0.0365197 0.0338386 0.0167974 -0.0582149 0.220361 -0.0211108 -0.090331 0.216107 -0.11635 -0.0732924 -0.110014 0.0396456 -0.0192266 0.116349 0.0303521 0.0683885 0.0373906 0.00505091 0.0282419 0.102236 0.0771478 0.0926167 0.0406884 0.0399498 -0.134745 -0.102543 0.07766 -0.0937226 0.0567376 0.105321 -0.0160325 0.0732355 -0.0930529 0.0152368 -0.0117502 -0.120294 0.0991484 -0.0874081
music	0.199864 0.0924664 -0.0673876 0.0542612 0.199205 0.251098 0.0182243 0.0526433 -0.0138672 -0.22242 -0.0489792 -0.0997467 0.00266137 0.0388895 -0.0480206 0.00210087 0.142403 -0.0772009 0.0385353 0.163902 -0.0410459 0.129195 -0.0622887 -0.144709 0.00713766 -0.0914487 -0.0886194 0.155874 -0.0525553 -0.137377 0.100715 0.0493136 0.0715101 -0.0387205 0.148316 0.0892565 0.0488292 -0.133073 -0.00862557 -0.0356072 0.191717 -0.0921454 -0.00214434 0.133651 -0.0563877 -0.0209511 0.0949394 0.0406189 0.0282364 -0.0477476 -0.154815 -0.122751 -0.100009 0.0435494 0.0567957 0.0112369 0.0170059 -0.210309 0.0425944 0.0589042 -0.103152 -0.14127 0.167521 0.0315744 -0.0803792 0.00544727 0.0500023 0.00681253 0.145591 -0.125787 0.0827756 0.0656051 -0.12226 0.0804671 0.099066 0.104899 0.188132 0.0315134 0.0333643 -0.0404841 0.00192954 -0.0777367 -0.0520437 0.127536 -0.110097 0.0498968 0.122842 -0.0767703 0.111169 0.00845328 -0.119563 0.0155898 -0.144742 -0.0730359 -0.0283465 0.126313 0.161147 0.00725835 -0.03034 0.037314
philosophy	0.0848984 0.00947246 -0.245023 0.0596962 0.0507177 0.111625 0.0667382 -0.00766289 -0.0151469 0.013191 -0.0781777 0.00105719 -0.0779362 -0.0217287 -0.0765436 0.0190615 0.0495457 -0.0121116 -0.0637925 -0.0809746 0.00246448 0.0276787 -0.0310171 -0.0813657 0.107933 0.033022 0.00940089 -0.075332 -0.0764925 -0.148969 0.0529521 -0.0783978 0.109001 0.0838169 0.181439 0.0395286 -0.0106226 -0.077252 -0.0860394 -0.0824772 0.19562 -0.0331151 0.0534943 -0.0585966 0.0605828 0.0178927 0.0756322 0.0196533 -0.0665773 0.0413134 0.0079001 -0.141934 -0.0030918 0.0247316 0.00798895 0.0232197 -0.0508102 -0.266365 -0.0722941 0.0550525 -0.0540776 -0.122063 -0.0108319 -0.0640398 -0.0581798 -0.0870174 0.0769491 -0.0979836 0.0322641 0.0659342 -0.020317 0.140208 -0.207942 -0.0927244 0.185478 0.11361 0.0958539 0.0160708 -0.106458 0.103596 -0.13391 0.00893264 -0.0102976 0.0807422 -0.0780248 -0.164503 0.098399 -0.160295 0.0434089 0.0548531 0.0296109 0.0626375 -0.298062 -0.267994 -0.0462913 0.0857709 0.074455 -0.00578699 0.117996 -0.277931
psychology	0.02153 -0.0545899 -0.091993 0.0319563 0.10613 0.184659 0.00999404 0.0652504 -0.00205054 0.0274323 -0.10064 0.110087 -0.0802211 -0.0396579 -0.0879566 0.081833 0.177687 0.0275559 -0.0180912 -0.09809 -0.0461028 0.0465905 0.00209422 -0.0407246 -0.018207 -0.0108701 0.0183104 -0.0890285 0.0117358 -0.157802 -0.0200962 -0.315675 0.150171 0.0672418 0.162848 0.130043 -0.0704805 -0.0912304 0.0319306 -0.070027 0.157394 -0.0832467 0.0172204 -0.0179114 0.000998066 0.0370016 0.0116989 -0.13349 -0.0449372 0.0484441 -0.0454781 -0.126537 -0.084595 0.0230044 0.0404414 0.119981 -0.0180185 -0.184687 -0.0603025 0.0540889 -0.0906868 -0.132101 -0.068585 -0.0363274 -0.0617895 -0.0525177 0.028655 -0.0489315 0.0103747 0.108647 0.0619384 0.0736005 -0.244384 -0.101276 0.0664085 0.00290686 0.118059 -0.0791213 -0.0173212 0.126675 -0.101428 -0.0760047 -0.0421951 0.19265 -0.0817517 -0.133748 0.196928 -0.0866237 0.0740843 -0.0143484 -0.0664572 0.0457969 -0.238925 -0.121804 -0.0500056 -0.0545094 0.0456101 -0.11316 0.161052 -0.22694
money	0.125039 -0.0534424 -0.109035 -0.104773 0.0317713 -0.157056 -0.0715457 0.0704022 -0.19756 -0.209327 -0.0552967 0.0237049 0.138674 -0.0193928 -0.011796 0.144827 0.00779447 -0.182499 0.0524575 0.173241 -0.140261 -0.0183987 -0.0784684 -0.104826 0.0311205 -0.145153 0.00380848 -0.0651451 0.0453869 -0.116836 0.157993 0.183506 -0.134907 0.0793482 0.263567 0.00255447 0.0307438 0.07139 0.0724721 0.0371707 0.206751 0.0910066 0.0596204 -0.0723064 0.0402745 0.134131 -0.0356619 0.013051 -0.100339 0.00699441 -0.0652633 -0.129247 -0.113097 -0.108905 -0.0539457 -0.18499 0.0879337 -0.154367 -0.121553 0.0345724 -0.216229 -0.0799717 -0.00459947 -0.0710873 -0.0995395 0.00837516 0.0650377 0.0307451 0.168686 0.00877952 0.0343492 -0.0892681 -0.0871974 -0.0376854 -0.0833615 -0.0650344 0.0507528 -0.0351153 -0.0165288 -0.047584 0.044726 0.00910385 0.139459 0.0380397 -0.0789576 0.134774 -0.0865152 0.0608347 -0.0369653 0.0350082 -0.0192567 0.0835193 -0.0990099 0.00925017 0.00131409 -0.0177554 -0.0374389 0.0228282 0.147978 -0.154045
paper	-0.0409302 0.0307559 -0.0611979 0.0322545 0.0121898 -0.0771279 -0.0647361 0.106846 -0.0572295 -0.0529671 -0.104715 -0.104335 0.0173763 0.0370352 -0.200055 0.0527629 0.107826 -0.0906564 0.00631609 -0.0525397 -0.227283 -0.116514 -0.0838671 0.103864 0.106219 -0.158451 -0.0899713 -0.0396052 0.00160557 -0.192385 0.0869099 -0.126478 0.0184069 0.0696818 0.201618 0.0780885 -0.0942343 -0.0416296 -0.0232244 -0.108715 0.0636988 -0.00249502 0.0426957 -0.0181373 0.0614343 -0.00921651 0.0588427 0.135006 -0.0388341 0.041205 -0.012173 -0.0177851 -0.0448374 -0.0456526 -0.0740933 -0.0470058 0.041396 -0.233685 -0.224773 -0.0851748 -0.104445 -0.152475 0.0700891 0.02868 -0.0455299 -0.0739813 0.172034 -0.0221139 0.0509897 0.181515 -0.0369768 0.269707 0.154637 0.181389 -0.139193 0.0722205 0.151586 -0.0113308 -0.0838075 0.0186047 -0.0362254 -0.000446324 -0.0639412 0.0125702 -0.073334 0.0721807 -0.066695 0.0175974 0.0632397 0.0656617 -0.140309 0.100745 -0.155475 -0.0506345 -0.13523 -0.159177 0.0746777 -0.0762708 0.0935535 -0.036038
student	0.0761322 0.102337 0.0200309 -0.0291666 0.07341 0.0821877 0.0229927 0.0656572 -0.0554374 -0.189465 -0.245445 -0.0453003 -0.0975436 0.102593 0.0293491 0.0487483 0.293527 -0.161801 -0.00848581 0.0390313 -0.0846154 0.021707 0.113327 -0.0728708 -0.0585716 -0.118634 -0.040281 -0.140859 -0.13161 -0.147465 0.0363107 -0.0826083 0.0317254 0.00128595 0.198988 0.00098997 -0.0682803 0.0358893 -0.114361 -0.0884021 0.00215142 0.0577574 -0.0318842 0.0471426 -0.0017811 0.043967 0.0732679 -0.0648091 -0.0161418 0.121983 -0.019531 -0.0966067 -0.0559088 0.110825 -0.0198624 0.0245738 -0.0342866 -0.0832476 -0.00272645 0.050022 -0.17557 -0.109624 0.00622683 -0.178055 -0.116503 -0.017447 0.0363554 0.0110189 0.00290172 -0.0656094 0.182983 0.103162 -0.185625 -0.0678313 0.0718611 0.0364379 0.258213 0.0284374 -0.077802 0.102611 -0.133683 0.0151999 0.0573384 0.134413 -0.0728868 -0.0896967 -0.201659 -0.0246049 0.0332817 -0.0657045 0.0238325 0.0220282 -0.191889 -0.0510756 0.0768993 -0.00838578 0.0609212 0.0358197 0.241456 -0.020373
clock	0.0427832 -0.0142677 0.01339 0.0381183 -0.176023 0.0254995 -0.139837 0.00318615 -0.0688775 -0.0698977 0.0981558 -0.098483 0.0177579 -0.0505263 -0.0277781 -0.00915159 -0.0173237 -0.0232863 0.135462 0.104481 -0.0592764 0.148771 0.00286989 -0.168425 -0.125364 -0.114171 -0.00668699 0.0237298 0.0292379 -0.169364 0.139443 0.029244 0.140318 0.193293 0.0332376 0.0781834 -0.0168015 0.0968941 0.044526 0.0683502 0.174807 -0.0370762 0.021588 -0.0834401 0.0182876 -0.0374952 -0.0762368 0.136319 -0.0655404 0.152262 0.0429406 -0.0240697 -0.165893 0.0286063 0.0113471 0.00128874 0.083177 -0.0213169 -0.0729963 0.0497632 -0.219842 0.0415733 0.232298 0.0765974 -0.0941276 -0.0767103 0.051359 -0.0659117 -0.0822873 0.147091 0.184257 0.125076 -0.0430633 0.0189319 0.0350697 -0.0146273 0.278475 0.135348 -0.0357997 0.0839837 -0.212851 0.0600964 -0.0824707 -0.0822923 -0.107725 0.0833993 -0.106857 -0.160959 0.0760743 -0.0047821 -0.0891613 -0.0542634 0.0163651 0.0215894 -0.140565 -0.038179 0.0594618 0.0203746 -0.217134 0.0622555
hash	-0.0601772 -0.0841496 -0.107781 -0.0379469 0.0193514 -0.0487201 -0.0203046 0.093809 0.0595966 0.142156 -0.0331867 -0.053156 0.0402314 -0.0589599 -0.0218762 -0.0268376 -0.0545323 -0.167728 0.145167 0.157108 -0.0926005 -0.0651197 -0.153467 -0.0652439 -0.0679015 -0.249192 0.0407392 0.12442 0.110365 0.135487 0.106217 0.098941 -0.0116517 0.0921852 0.0865128 0.032754 -0.0892668 -0.0350637 -0.0664038 -0.1394 0.0128292 0.161503 -0.0403518 -0.0522472 -0.0793069 -0.00235792 -0.0159296 0.0481632 0.101176 0.171164 -0.0784432 -0.0244728 -0.0444071 0.0746418 0.011503 -0.139744 0.204014 0.0635747 -0.0682386 0.166505 -0.13548 -0.0729981 0.0333255 -0.0716466 -0.0728528 0.0663031 -0.0415901 -0.179567 -0.096705 -0.0488283 0.148889 0.102794 0.0115236 0.0562553 -0.109877 -0.0700041 0.264265 -0.0138206 0.0558748 0.057093 -0.0172068 0.0988579 0.113239 0.00346576 -0.167699 0.121036 0.150155 -0.0290297 -0.0870337 0.0360774 -0.016769 0.123108 -0.0438435 0.0204334 -0.104319 -0.132164 0.225072 0.0860497 0.0213611 -0.137025
string	0.0291001 0.230973 0.00942473 0.107084 0.0224166 0.0323494 0.0412692 0.0891865 -0.0792875 -0.0355394 0.0439054 -0.207008 -0.0244745 0.0540595 0.0771213 0.0436217 -0.00673673 -0.158466 0.240795 0.159794 -0.0939629 0.0850592 -0.146397 -0.148178 -0.0388116 -0.0745256 0.0225451 0.0926755 0.0495302 -0.127115 0.0344288 0.148716 0.0919821 0.0894922 0.198993 0.0933967 0.0840043 -0.00653637 0.0617126 -0.105921 -0.0774095 0.00592962 -0.0473649 0.0528345 -0.048929 -0.132215 -0.0150388 -0.0866757 0.0575949 0.0204557 0.0476353 -0.0332204 -0.099125 -0.0112597 0.0886498 -0.00855679 0.155018 -0.0882986 -0.168059 0.00754438 0.0124947 -0.0174052 0.163407 -0.0267657 -0.0854824 -0.01521 0.137009 -0.0512591 -0.0815853 -0.101953 0.120468 0.204066 -0.102443 0.144432 -0.0719967 0.0105205 0.180865 0.0213328 0.144914 -0.00726576 0.105739 -0.0608095 0.0282571 -0.0998174 -0.117686 -0.00280447 0.18159 -0.104521 0.0356547 0.0421879 -0.130619 0.0865381 -0.139396 -0.0438852 -0.0253741 0.0818866 0.227843 0.0082667 -0.0228238 -0.0965982
frequent	-0.137941 0.15105 0.125209 0.0886672 0.229276 -0.00238375 0.0148932 -0.00223331 0.029325 -0.0523333 -0.0221921 0.0567567 0.0865715 0.0158996 0.0143803 -0.00724794 0.0739441 -0.00150895 0.00910491 -0.0284715 0.0690567 -0.0919611 -0.00686802 -0.0044528 -0.0921744 -0.270459 0.0541831 0.186811 0.0202638 -0.0461632 0.239119 0.108802 0.167489 -0.0386034 0.0885319 0.123024 -0.138798 -0.00147213 -0.0549782 -0.0485642 0.151508 -0.0949974 -0.0981737 0.092518 0.199157 -0.0538304 0.00189618 0.00957216 0.0755323 0.0861285 -0.0969818 -0.0539141 -0.0563313 -0.0458672 0.0517881 -0.0437152 0.0853629 -0.0559024 0.0543533 0.0771097 -0.0930528 0.145142 0.0725697 -0.0351398 0.0225577 -0.0788654 -0.0436783 -0.109826 0.143215 0.0922862 -0.0249164 -0.0233684 -0.0556774 0.16746 0.0142813 0.0830137 0.0958856 0.0224323 -0.174854 0.0905122 0.0109887 -0.112724 -0.010904 0.0784079 -0.107147 0.0249178 -0.131654 -0.186521 0.0171041 -0.000526693 0.0297013 0.128401 -0.223226 0.129534 0.010227 -0.169413 -0.222029 0.058456 -0.0659217 -0.0625917
god	-0.035864 -0.022702 -0.163696 -0.0153101 0.0635001 0.0829359 -0.086586 -0.117922 0.102882 -0.0138968 -0.168536 -0.0622672 0.0862474 -0.124994 -0.0141535 -0.0890918 -0.10832 0.0447359 -0.000527096 -0.0440632 -0.108781 0.149077 -0.076587 -0.102877 -0.0337559 -0.0745882 0.185809 0.0537278 -0.182671 -0.0313758 0.135507 0.129445 0.080152 0.153539 0.162934 0.0198469 -0.0133196 -0.0600444 0.062056 -0.13199 0.219571 0.121739 0.00426936 -0.0540848 0.00891081 -0.0270727 0.0722145 0.11251 -0.0593894 0.0862668 -0.0381343 -0.140049 -0.0966007 0.209481 0.0644054 -0.0682362 0.0957609 -0.216561 -0.20425 0.0468382 0.0103016 -0.136129 -0.0401202 0.0620884 -0.112035 0.0427755 -0.0487384 -0.00825392 0.0786602 0.00989793 0.0230321 -0.0864369 -0.164298 -0.100547 0.0240803 -0.0254704 -0.0576945 -0.0190427 -0.112224 0.0883742 -0.00437469 -0.0398341 0.0200021 -0.131158 0.0336505 -0.149536 0.0695991 -0.0809908 0.222528 -0.195353 -0.0453239 0.0853999 -0.0787289 0.0795906 0.0781669 0.152799 -0.0138931 -0.0268694 -0.00974301 -0.111168
monkey	0.0635939 -0.114463 0.0504995 0.0228782 0.190747 -0.0957192 -0.0489592 -0.00744944 -0.14605 -0.154408 -0.22854 0.0187165 0.0177582 -0.136548 0.0260696 -0.0594478 -0.0299808 -0.0495696 0.162197 -0.0142109 -0.0463821 0.0386486 -0.1759 -0.162519 -0.120587 -0.149854 0.0512504 -0.0283224 -0.0786699 -0.00964289 0.128447 0.0721036 0.0542881 0.0307271 0.0406995 0.0475268 4.68564e-06 0.0051654 0.0547972 -0.142597 0.0863186 -0.214435 -0.0662458 0.0366262 -0.0722424 0.0899075 0.0906238 -0.0480511 0.118852 0.102955 0.0703336 0.0508098 -0.149132 0.102405 0.0855427 0.0386014 -0.033135 -0.108093 -0.245647 0.170663 -0.0405567 -0.0891235 0.146577 0.183903 0.0162925 -0.0908791 0.135055 0.0650544 -0.113869 0.191359 -0.0254128 -0.136754 -0.131091 0.0987076 -0.0780427 -0.0398289 0.0429646 -0.00787031 0.0807113 0.125131 -0.0351696 0.132668 -0.0682444 0.120275 -0.00224963 0.104039 0.00100747 -0.00551352 0.19479 -0.097573 -0.006949 0.0197468 -0.111145 0.0256073 -0.050485 0.0938896 -0.0586485 0.0214812 -0.106401 -0.0395305
good	0.0238165 -0.0298988 -0.0952897 -0.126648 0.259679 0.0497429 -0.0661963 0.0498062 -0.11007 -0.114266 0.0337925 0.137052 0.211931 -0.0733308 -0.0265438 0.0239216 -0.0821715 -0.0373534 0.0259577 0.0735548 -0.0294041 0.00729332 -0.0701351 -0.0639236 -0.0663952 -0.108872 0.081728 -0.00632072 -0.0153871 -0.0440418 0.208846 0.132433 0.0310606 0.163254 0.118381 0.0894574 -0.0591614 0.149442 0.0837479 -0.0937739 0.126969 0.166109 -0.056865 -0.120787 0.190872 -0.0446838 0.188044 -0.0181436 -0.0589432 0.0492752 -0.0646939 -0.134386 -0.0138723 -0.0213954 0.00389094 -0.0703087 0.176702 -0.307929 -0.028467 -0.0648791 -0.172745 -0.0194503 0.0270346 0.0439199 0.0208372 -0.137212 0.138701 -0.0486031 0.0106374 0.135463 -0.00568845 0.0093796 -0.0575197 0.0692668 -0.0078512 0.117511 0.108853 0.15132 0.01044 -0.0301822 -0.0344094 -0.0982563 0.0619494 0.0128646 0.0474159 0.0635228 -0.0580884 0.0060284 0.115835 -0.195205 -0.0876721 -0.0332653 -0.121116 0.0737698 0.0914347 0.0603768 0.10048 0.0814066 0.0356387 -0.112864
